id;fecha;tamn_pct;tipmn_pct;spread_pct;tasa_referencia_pct;tasa_interbancaria_pct;brecha_interbancaria_pct;riesgo_pais_embig_pct;tipo_cambio_pen_usd
786;2024-02-20;15,69;3,36;12,33;6,25;6,25;0,0;1,57;3,784
787;2024-02-21;15,67;3,36;12,31;6,25;6,25;0,0;1,56;3,795833
788;2024-02-22;15,63;3,35;12,28;6,25;6,25;0,0;1,57;3,8
789;2024-02-23;15,63;3,33;12,3;6,25;6,25;0,0;1,57;3,7955
790;2024-02-26;15,68;3,34;12,34;6,25;6,25;0,0;1,55;3,798167
791;2024-02-27;15,71;3,33;12,38;6,25;6,25;0,0;1,5;3,788833
792;2024-02-28;15,77;3,34;12,43;6,25;6,25;0,0;1,53;3,794167
793;2024-02-29;15,78;3,36;12,42;6,25;6,25;0,0;1,53;3,781167
794;2024-03-01;15,82;3,3;12,52;6,25;6,25;0,0;1,56;3,770167
795;2024-03-04;15,77;3,16;12,61;6,25;6,25;0,0;1,54;3,766
796;2024-03-05;15,78;3,19;12,59;6,25;6,25;0,0;1,56;3,763833
797;2024-03-06;15,69;3,24;12,45;6,25;6,25;0,0;1,55;3,731
798;2024-03-07;15,7;3,25;12,45;6,25;6,25;0,0;1,6;3,720333
799;2024-03-08;15,71;3,25;12,46;6,25;6,25;0,0;1,6;3,689667
800;2024-03-11;15,71;3,28;12,43;6,25;6,25;0,0;1,57;3,687833
801;2024-03-12;15,79;3,3;12,49;6,25;6,25;0,0;1,55;3,691833
802;2024-03-13;15,79;3,29;12,5;6,25;6,25;0,0;1,51;3,667
803;2024-03-14;15,81;3,3;12,51;6,25;6,25;0,0;1,5;3,678333
804;2024-03-15;15,8;3,28;12,52;6,25;6,25;0,0;1,51;3,689167
805;2024-03-18;15,7;3,28;12,42;6,25;6,07;-0,18;1,51;3,698833
806;2024-03-19;15,67;3,26;12,41;6,25;6,25;0,0;1,53;3,704333
807;2024-03-20;15,68;3,25;12,43;6,25;6,25;0,0;1,5;3,695167
808;2024-03-21;15,58;3,24;12,34;6,25;6,25;0,0;1,46;3,694667
809;2024-03-22;15,56;3,22;12,34;6,25;6,25;0,0;1,48;3,694
810;2024-03-25;15,6;3,21;12,39;6,25;6,25;0,0;1,48;3,705333
811;2024-03-26;15,71;3,24;12,47;6,25;6,25;0,0;1,5;3,723833
812;2024-03-27;15,7;3,19;12,51;6,25;6,25;0,0;1,51;3,718
813;2024-04-01;15,68;3,13;12,55;6,25;6,25;0,0;1,5;3,729667
814;2024-04-02;15,63;3,1;12,53;6,25;6,25;0,0;1,53;3,709667
815;2024-04-03;15,63;3,12;12,51;6,25;6,25;0,0;1,53;3,689667
816;2024-04-04;15,61;3,12;12,49;6,25;6,25;0,0;1,54;3,678
817;2024-04-05;15,6;3,13;12,47;6,25;6,25;0,0;1,49;3,686667
818;2024-04-08;15,67;3,13;12,54;6,25;6,25;0,0;1,5;3,676833
819;2024-04-09;15,72;3,18;12,54;6,25;6,25;0,0;1,48;3,692167
820;2024-04-10;15,89;3,19;12,7;6,25;6,25;0,0;1,46;3,709833
821;2024-04-11;15,89;3,19;12,7;6,25;6,25;0,0;1,47;3,7055
822;2024-04-12;15,89;3,18;12,71;6,0;6,0;0,0;1,5;3,702833
823;2024-04-15;15,83;3,19;12,64;6,0;6,0;0,0;1,54;3,725833
824;2024-04-16;15,85;3,17;12,68;6,0;6,0;0,0;1,57;3,756167
825;2024-04-17;15,78;3,18;12,6;6,0;6,0;0,0;1,58;3,7445
826;2024-04-18;15,69;3,17;12,52;6,0;6,0;0,0;1,57;3,7375
827;2024-04-19;15,66;3,16;12,5;6,0;6,0;0,0;1,57;3,699667
828;2024-04-22;15,67;3,16;12,51;6,0;6,0;0,0;1,56;3,6945
829;2024-04-23;15,76;3,19;12,57;6,0;6,0;0,0;1,55;3,701667
830;2024-04-24;15,77;3,16;12,61;6,0;6,0;0,0;1,56;3,724833
831;2024-04-25;15,72;3,18;12,54;6,0;6,0;0,0;1,57;3,747667
832;2024-04-26;15,74;3,14;12,6;6,0;6,0;0,0;1,58;3,752667
833;2024-04-29;15,75;3,18;12,57;6,0;6,0;0,0;1,58;3,729833
834;2024-04-30;15,81;3,16;12,65;6,0;6,0;0,0;1,6;3,754
835;2024-05-02;15,83;3,12;12,71;6,0;6,0;0,0;1,58;3,748333
836;2024-05-03;15,79;3,02;12,77;6,0;6,0;0,0;1,56;3,718833
837;2024-05-06;15,78;3,07;12,71;6,0;6,0;0,0;1,54;3,7255
838;2024-05-07;15,71;3,09;12,62;6,0;6,0;0,0;1,55;3,726833
839;2024-05-08;15,7;3,11;12,59;6,0;6,0;0,0;1,49;3,722167
840;2024-05-09;15,71;3,02;12,69;6,0;6,0;0,0;1,5;3,705833
841;2024-05-10;15,71;3,04;12,67;5,75;5,75;0,0;1,51;3,707167
842;2024-05-13;15,74;3,06;12,68;5,75;5,75;0,0;1,5;3,720333
843;2024-05-14;15,84;3,06;12,78;5,75;5,75;0,0;1,55;3,7245
844;2024-05-15;15,85;3,05;12,8;5,75;5,75;0,0;1,54;3,717833
845;2024-05-16;15,83;3,03;12,8;5,75;5,75;0,0;1,53;3,727833
846;2024-05-17;15,78;3,03;12,75;5,75;5,75;0,0;1,53;3,740333
847;2024-05-20;15,77;3,03;12,74;5,75;5,75;0,0;1,51;3,735667
848;2024-05-21;15,72;3,04;12,68;5,75;5,75;0,0;1,5;3,732167
849;2024-05-22;15,68;3,03;12,65;5,75;5,75;0,0;1,58;3,7415
850;2024-05-23;15,66;3,03;12,63;5,75;5,75;0,0;1,58;3,742333
851;2024-05-24;15,67;3,03;12,64;5,75;5,75;0,0;1,61;3,737667
852;2024-05-27;15,7;3,03;12,67;5,75;5,75;0,0;1,61;3,742833
853;2024-05-28;15,78;3,02;12,76;5,75;5,75;0,0;1,69;3,747167
854;2024-05-29;15,81;3,06;12,75;5,75;5,75;0,0;1,61;3,759833
855;2024-05-30;15,81;3,05;12,76;5,75;5,75;0,0;1,58;3,759833
856;2024-05-31;15,8;3,03;12,77;5,75;5,75;0,0;1,59;3,735333
857;2024-06-03;15,84;2,98;12,86;5,75;5,75;0,0;1,6;3,730833
858;2024-06-04;15,83;2,9;12,93;5,75;5,75;0,0;1,62;3,7405
859;2024-06-05;15,81;2,91;12,9;5,75;5,75;0,0;1,61;3,746333
860;2024-06-06;15,71;2,92;12,79;5,75;5,74;-0,01;1,63;3,753
861;2024-06-10;15,71;2,9;12,81;5,75;5,75;0,0;1,61;3,78
862;2024-06-11;15,74;2,95;12,79;5,75;5,75;0,0;1,65;3,783833
863;2024-06-12;15,75;2,96;12,79;5,75;5,75;0,0;1,61;3,771667
864;2024-06-13;15,75;3,01;12,74;5,75;5,72;-0,03;1,63;3,773167
865;2024-06-14;15,71;3,05;12,66;5,75;5,75;0,0;1,66;3,774
866;2024-06-17;15,69;2,97;12,72;5,75;5,75;0,0;1,62;3,7925
867;2024-06-18;15,62;2,99;12,63;5,75;5,75;0,0;1,64;3,790167
868;2024-06-19;15,6;2,97;12,63;5,75;5,75;0,0;1,64;3,818167
869;2024-06-20;15,53;2,97;12,56;5,75;5,75;0,0;1,62;3,8095
870;2024-06-21;15,5;2,93;12,57;5,75;5,75;0,0;1,6;3,802333
871;2024-06-24;15,47;2,88;12,59;5,75;5,75;0,0;1,6;3,8025
872;2024-06-25;15,56;2,92;12,64;5,75;5,75;0,0;1,58;3,813833
873;2024-06-26;15,58;2,9;12,68;5,75;5,75;0,0;1,56;3,822833
874;2024-06-27;15,53;2,95;12,58;5,75;5,75;0,0;1,56;3,823833
875;2024-06-28;15,5;2,91;12,59;5,75;5,75;0,0;1,54;3,836
876;2024-07-01;15,51;2,8;12,71;5,75;5,75;0,0;1,57;3,845833
877;2024-07-02;15,41;2,84;12,57;5,75;5,75;0,0;1,59;3,8275
878;2024-07-03;15,37;2,83;12,54;5,75;5,75;0,0;1,6;3,799667
879;2024-07-04;15,31;2,84;12,47;5,75;5,75;0,0;1,6;3,794833
880;2024-07-05;15,24;2,85;12,39;5,75;5,75;0,0;1,6;3,794667
881;2024-07-08;15,15;2,84;12,31;5,75;5,75;0,0;1,57;3,79
882;2024-07-09;15,19;2,86;12,33;5,75;5,75;0,0;1,59;3,783833
883;2024-07-10;15,2;2,86;12,34;5,75;5,75;0,0;1,58;3,780333
884;2024-07-11;15,17;2,83;12,34;5,75;5,75;0,0;1,53;3,766833
885;2024-07-12;15,14;2,8;12,34;5,75;5,75;0,0;1,57;3,732333
886;2024-07-15;15,1;2,8;12,3;5,75;5,75;0,0;1,57;3,728167
887;2024-07-16;15,06;2,77;12,29;5,75;5,75;0,0;1,59;3,716333
888;2024-07-17;26,48;2,76;23,72;5,75;5,75;0,0;1,62;3,7215
889;2024-07-18;14,9;2,75;12,15;5,75;5,7;-0,05;1,61;3,7365
890;2024-07-19;14,9;2,75;12,15;5,75;5,75;0,0;1,58;3,745167
891;2024-07-22;14,89;2,75;12,14;5,75;5,74;-0,01;1,6;3,755167
892;2024-07-24;14,96;2,73;12,23;5,75;5,59;-0,16;1,56;3,7755
893;2024-07-25;14,92;2,74;12,18;5,75;5,75;0,0;1,57;3,760833
894;2024-07-30;14,95;2,74;12,21;5,75;5,75;0,0;1,61;3,734833
895;2024-07-31;15,01;2,69;12,32;5,75;5,75;0,0;1,64;3,7195
896;2024-08-01;15,1;2,66;12,44;5,75;5,75;0,0;1,74;3,738
897;2024-08-02;15,05;2,67;12,38;5,75;5,75;0,0;1,85;3,743167
898;2024-08-05;15,02;2,58;12,44;5,75;5,75;0,0;1,91;3,745833
899;2024-08-07;14,89;2,61;12,28;5,75;5,75;0,0;1,77;3,734167
900;2024-08-08;14,93;2,63;12,3;5,75;5,75;0,0;1,75;3,7295
901;2024-08-09;14,93;2,63;12,3;5,5;5,5;0,0;1,74;3,730667
902;2024-08-12;14,95;2,7;12,25;5,5;5,5;0,0;1,75;3,744333
903;2024-08-13;14,98;2,67;12,31;5,5;5,5;0,0;1,73;3,747667
904;2024-08-14;14,96;2,62;12,34;5,5;5,5;0,0;1,69;3,738167
905;2024-08-15;14,96;2,67;12,29;5,5;5,5;0,0;1,67;3,737167
906;2024-08-16;14,95;2,65;12,3;5,5;5,5;0,0;1,66;3,7425
907;2024-08-19;14,92;2,66;12,26;5,5;5,5;0,0;1,64;3,734833
908;2024-08-20;14,93;2,62;12,31;5,5;5,5;0,0;1,65;3,7465
909;2024-08-21;14,83;2,65;12,18;5,5;5,5;0,0;1,63;3,744333
910;2024-08-22;14,79;2,66;12,13;5,5;5,37;-0,13;1,63;3,759
911;2024-08-23;14,79;2,65;12,14;5,5;5,5;0,0;1,63;3,746
912;2024-08-26;14,84;2,64;12,2;5,5;5,5;0,0;1,6;3,752
913;2024-08-27;14,89;2,66;12,23;5,5;5,5;0,0;1,61;3,743333
914;2024-08-28;14,93;2,66;12,27;5,5;5,44;-0,06;1,62;3,739333
915;2024-08-29;14,87;2,64;12,23;5,5;5,5;0,0;1,64;3,747667
916;2024-09-02;14,9;2,59;12,31;5,5;5,5;0,0;1,57;3,765
917;2024-09-03;14,89;2,58;12,31;5,5;5,5;0,0;1,66;3,783667
918;2024-09-04;14,79;2,59;12,2;5,5;5,5;0,0;1,66;3,796667
919;2024-09-05;14,77;2,59;12,18;5,5;5,5;0,0;1,7;3,794833
920;2024-09-06;14,71;2,59;12,12;5,5;5,49;-0,01;1,69;3,796667
921;2024-09-09;14,72;2,59;12,13;5,5;5,48;-0,02;1,71;3,811833
922;2024-09-10;14,78;2,61;12,17;5,5;5,4;-0,1;1,71;3,8185
923;2024-09-11;14,78;2,61;12,17;5,5;5,5;0,0;1,73;3,788
924;2024-09-12;14,76;2,62;12,14;5,5;5,35;-0,15;1,68;3,768833
925;2024-09-13;14,78;2,62;12,16;5,25;5,25;0,0;1,68;3,7695
926;2024-09-16;14,78;2,6;12,18;5,25;5,25;0,0;1,67;3,783667
927;2024-09-17;14,68;2,61;12,07;5,25;5,25;0,0;1,64;3,7735
928;2024-09-18;14,6;2,61;11,99;5,25;5,25;0,0;1,59;3,758833
929;2024-09-19;14,59;2,61;11,98;5,25;5,25;0,0;1,58;3,747833
930;2024-09-20;14,58;2,61;11,97;5,25;5,25;0,0;1,59;3,751833
931;2024-09-23;14,59;2,61;11,98;5,25;5,25;0,0;1,59;3,770167
932;2024-09-24;14,66;2,6;12,06;5,25;5,25;0,0;1,6;3,764167
933;2024-09-25;14,68;2,6;12,08;5,25;5,25;0,0;1,55;3,762333
934;2024-09-26;14,69;2,6;12,09;5,25;5,25;0,0;1,56;3,730833
935;2024-09-27;14,69;2,62;12,07;5,25;5,25;0,0;1,56;3,7155
936;2024-09-30;14,72;2,58;12,14;5,25;5,25;0,0;1,54;3,708167
937;2024-10-01;14,83;2,55;12,28;5,25;5,25;0,0;1,54;3,718167
938;2024-10-02;14,98;2,55;12,43;5,25;5,25;0,0;1,52;3,718
939;2024-10-03;14,85;2,59;12,26;5,25;5,25;0,0;1,5;3,728667
940;2024-10-04;14,82;2,47;12,35;5,25;5,25;0,0;1,49;3,732333
941;2024-10-07;14,83;2,5;12,33;5,25;5,25;0,0;1,51;3,740833
942;2024-10-09;14,82;2,52;12,3;5,25;5,25;0,0;1,53;3,758667
943;2024-10-10;14,85;2,53;12,32;5,25;5,25;0,0;1,58;3,7685
944;2024-10-11;14,86;2,53;12,33;5,25;5,25;0,0;1,56;3,756
945;2024-10-14;14,76;2,52;12,24;5,25;5,25;0,0;1,58;3,758167
946;2024-10-15;14,8;2,59;12,21;5,25;5,25;0,0;1,58;3,77
947;2024-10-16;14,76;2,59;12,17;5,25;5,25;0,0;1,55;3,771667
948;2024-10-17;14,68;2,59;12,09;5,25;5,25;0,0;1,52;3,766333
949;2024-10-18;14,67;2,59;12,08;5,25;5,25;0,0;1,53;3,754
950;2024-10-21;14,66;2,6;12,06;5,25;5,25;0,0;1,52;3,765333
951;2024-10-22;14,61;2,6;12,01;5,25;5,25;0,0;1,56;3,7555
952;2024-10-23;14,59;2,61;11,98;5,25;5,25;0,0;1,57;3,754167
953;2024-10-24;14,61;2,59;12,02;5,25;5,25;0,0;1,57;3,753667
954;2024-10-25;14,62;2,61;12,01;5,25;5,25;0,0;1,54;3,7605
955;2024-10-28;14,68;2,6;12,08;5,25;5,2;-0,05;1,52;3,771
956;2024-10-29;14,68;2,59;12,09;5,25;5,25;0,0;1,54;3,771167
957;2024-10-30;14,66;2,59;12,07;5,25;5,25;0,0;1,51;3,7745
958;2024-10-31;14,69;2,58;12,11;5,25;5,25;0,0;1,56;3,768167
959;2024-11-04;14,73;2,54;12,19;5,25;5,25;0,0;1,57;3,768667
960;2024-11-05;14,79;2,45;12,34;5,25;5,25;0,0;1,6;3,774833
961;2024-11-06;14,72;2,48;12,24;5,25;5,25;0,0;1,55;3,784833
962;2024-11-07;14,73;2,48;12,25;5,25;5,25;0,0;1,51;3,755833
963;2024-11-08;14,82;2,48;12,34;5,0;5,0;0,0;1,53;3,7695
964;2024-11-11;14,84;2,5;12,34;5,0;5,0;0,0;1,53;3,778333
965;2024-11-12;14,91;2,55;12,36;5,0;5,0;0,0;1,51;3,7885
966;2024-11-13;14,92;2,54;12,38;5,0;5,0;0,0;1,49;3,801833
967;2024-11-14;14,91;2,55;12,36;5,0;5,0;0,0;1,48;3,803667
968;2024-11-15;14,89;2,55;12,34;5,0;5,0;0,0;1,57;3,8015
969;2024-11-18;14,87;2,55;12,32;5,0;5,0;0,0;1,62;3,795667
970;2024-11-19;14,79;2,55;12,24;5,0;5,0;0,0;1,54;3,7965
971;2024-11-20;14,76;2,42;12,34;5,0;5,0;0,0;1,56;3,796
972;2024-11-21;14,73;2,54;12,19;5,0;5,0;0,0;1,54;3,795
973;2024-11-22;14,64;2,55;12,09;5,0;5,0;0,0;1,55;3,795167
974;2024-11-25;14,66;2,53;12,13;5,0;5,0;0,0;1,62;3,774667
975;2024-11-26;14,79;2,51;12,28;5,0;5,0;0,0;1,59;3,768
976;2024-11-27;14,79;2,51;12,28;5,0;5,0;0,0;1,57;3,757333
977;2024-11-28;14,79;2,52;12,27;5,0;5,0;0,0;1,57;3,748
978;2024-11-29;14,78;2,5;12,28;5,0;5,0;0,0;1,61;3,746167
979;2024-12-02;14,85;2,48;12,37;5,0;5,0;0,0;1,61;3,760333
980;2024-12-03;14,87;2,43;12,44;5,0;5,0;0,0;1,55;3,745333
981;2024-12-04;14,83;2,42;12,41;5,0;5,0;0,0;1,58;3,738833
982;2024-12-05;14,82;2,42;12,4;5,0;5,0;0,0;1,56;3,730833
983;2024-12-06;14,77;2,42;12,35;5,0;5,0;0,0;1,53;3,721833
984;2024-12-10;14,85;2,42;12,43;5,0;5,0;0,0;1,5;3,712
985;2024-12-11;14,97;2,43;12,54;5,0;5,0;0,0;1,47;3,720833
986;2024-12-12;14,98;2,43;12,55;5,0;5,0;0,0;1,47;3,735833
987;2024-12-13;14,99;2,44;12,55;5,0;5,0;0,0;1,5;3,7355
988;2024-12-16;14,93;2,42;12,51;5,0;5,0;0,0;1,57;3,7345
989;2024-12-17;14,92;2,43;12,49;5,0;5,0;0,0;1,54;3,741167
990;2024-12-18;14,9;2,42;12,48;5,0;4,29;-0,71;1,53;3,735167
991;2024-12-19;14,83;2,42;12,41;5,0;5,0;0,0;1,61;3,737333
992;2024-12-20;14,76;2,41;12,35;5,0;5,0;0,0;1,57;3,724167
993;2024-12-23;14,77;2,39;12,38;5,0;5,0;0,0;1,53;3,727833
994;2024-12-24;14,86;2,39;12,47;5,0;5,0;0,0;1,54;3,729667
995;2024-12-26;14,93;2,39;12,54;5,0;5,0;0,0;1,57;3,741167
996;2024-12-27;14,98;2,38;12,6;5,0;5,0;0,0;1,52;3,7465
997;2024-12-30;15,02;2,38;12,64;5,0;4,94;-0,06;1,6;3,766667
998;2025-01-02;15,19;2,35;12,84;5,0;5,0;0,0;1,59;3,754167
999;2025-01-03;15,09;2,27;12,82;5,0;5,0;0,0;1,55;3,760167
1000;2025-01-06;15,04;2,3;12,74;5,0;5,0;0,0;1,56;3,7625
1001;2025-01-07;15,01;2,33;12,68;5,0;5,0;0,0;1,54;3,7695
1002;2025-01-08;28,32;2,32;26,0;5,0;5,0;0,0;1,61;3,781167
1003;2025-01-09;15,01;2,35;12,66;5,0;5,0;0,0;1,57;3,7675
1004;2025-01-10;15,01;2,36;12,65;4,75;4,75;0,0;1,58;3,77
1005;2025-01-13;15,05;2,37;12,68;4,75;4,75;0,0;1,57;3,781667
1006;2025-01-14;15,09;2,38;12,71;4,75;4,75;0,0;1,57;3,7755
1007;2025-01-15;15,06;2,38;12,68;4,75;4,75;0,0;1,57;3,765333
1008;2025-01-16;14,95;2,37;12,58;4,75;4,74;-0,01;1,58;3,766167
1009;2025-01-17;14,89;2,37;12,52;4,75;4,74;-0,01;1,55;3,747167
1010;2025-01-20;14,89;2,36;12,53;4,75;4,75;0,0;1,55;3,734667
1011;2025-01-21;14,9;2,37;12,53;4,75;4,75;0,0;1,54;3,732
1012;2025-01-22;14,92;2,38;12,54;4,75;4,75;0,0;1,53;3,721167
1013;2025-01-23;14,93;2,37;12,56;4,75;4,75;0,0;1,55;3,7145
1014;2025-01-24;14,9;2,36;12,54;4,75;4,75;0,0;1,54;3,714167
1015;2025-01-27;14,93;2,37;12,56;4,75;4,75;0,0;1,58;3,7375
1016;2025-01-28;29,5;2,37;27,13;4,75;4,75;0,0;1,58;3,740667
1017;2025-01-29;15,01;2,39;12,62;4,75;4,75;0,0;1,59;3,7235
1018;2025-01-30;15,02;2,38;12,64;4,75;4,54;-0,21;1,58;3,717833
1019;2025-01-31;15,02;2,36;12,66;4,75;4,75;0,0;1,59;3,723667
1020;2025-02-03;15,03;2,36;12,67;4,75;4,75;0,0;1,61;3,720833
1021;2025-02-04;14,99;2,3;12,69;4,75;4,75;0,0;1,61;3,706333
1022;2025-02-05;14,95;2,32;12,63;4,75;4,75;0,0;1,61;3,717667
1023;2025-02-06;14,8;2,32;12,48;4,75;4,75;0,0;1,57;3,713
1024;2025-02-07;14,79;2,32;12,47;4,75;4,75;0,0;1,59;3,716167
1025;2025-02-10;14,83;2,35;12,48;4,75;4,75;0,0;1,58;3,714167
1026;2025-02-11;14,91;2,37;12,54;4,75;4,75;0,0;1,58;3,712833
1027;2025-02-12;14,93;2,42;12,51;4,75;4,75;0,0;1,57;3,713
1028;2025-02-13;14,94;2,36;12,58;4,75;4,75;0,0;1,58;3,716833
1029;2025-02-14;14,96;2,35;12,61;4,75;4,75;0,0;1,54;3,7035
1030;2025-02-17;14,95;2,35;12,6;4,75;4,75;0,0;1,54;3,6945
1031;2025-02-18;14,98;2,35;12,63;4,75;4,75;0,0;1,51;3,688
1032;2025-02-19;14,95;2,36;12,59;4,75;4,75;0,0;1,55;3,686833
1033;2025-02-20;14,93;2,36;12,57;4,75;4,75;0,0;1,56;3,682667
1034;2025-02-21;14,79;2,35;12,44;4,75;4,75;0,0;1,59;3,678667
1035;2025-02-24;14,81;2,37;12,44;4,75;4,75;0,0;1,6;3,686
1036;2025-02-25;14,91;2,35;12,56;4,75;4,75;0,0;1,62;3,682
1037;2025-02-26;14,93;2,37;12,56;4,75;4,75;0,0;1,6;3,675
1038;2025-02-27;14,93;2,37;12,56;4,75;4,75;0,0;1,6;3,671833
1039;2025-02-28;14,92;2,36;12,56;4,75;4,82;0,07;1,64;3,681333
1040;2025-03-03;14,93;2,34;12,59;4,75;4,75;0,0;1,67;3,685833
1041;2025-03-04;14,91;2,34;12,57;4,75;4,75;0,0;1,6;3,688
1042;2025-03-05;14,89;2,34;12,55;4,75;4,75;0,0;1,55;3,655667
1043;2025-03-06;14,76;2,3;12,46;4,75;4,75;0,0;1,61;3,649333
1044;2025-03-07;14,74;2,32;12,42;4,75;4,75;0,0;1,58;3,658333
1045;2025-03-10;14,76;2,34;12,42;4,75;4,75;0,0;1,62;3,663833
1046;2025-03-11;14,84;2,37;12,47;4,75;4,75;0,0;1,62;3,667167
1047;2025-03-12;14,84;2,36;12,48;4,75;4,75;0,0;1,61;3,662167
1048;2025-03-13;14,83;2,36;12,47;4,75;4,75;0,0;1,71;3,669667
1049;2025-03-14;14,81;2,37;12,44;4,75;4,75;0,0;1,67;3,657167
1050;2025-03-17;14,81;2,37;12,44;4,75;4,75;0,0;1,69;3,646833
1051;2025-03-18;14,8;2,34;12,46;4,75;4,75;0,0;1,68;3,635667
1052;2025-03-19;14,77;2,36;12,41;4,75;4,75;0,0;1,64;3,621333
1053;2025-03-20;14,73;2,34;12,39;4,75;4,75;0,0;1,62;3,6245
1054;2025-03-21;14,61;2,34;12,27;4,75;4,75;0,0;1,62;3,634833
1055;2025-03-24;14,6;2,36;12,24;4,75;4,75;0,0;1,58;3,646333
1056;2025-03-25;14,65;2,33;12,32;4,75;4,75;0,0;1,6;3,637667
1057;2025-03-26;14,7;2,33;12,37;4,75;4,75;0,0;1,59;3,64
1058;2025-03-27;14,72;2,34;12,38;4,75;4,75;0,0;1,62;3,645333
1059;2025-03-28;14,72;2,32;12,4;4,75;4,75;0,0;1,68;3,652667
1060;2025-03-31;14,75;2,33;12,42;4,75;4,75;0,0;1,7;3,670833
1061;2025-04-01;14,97;2,25;12,72;4,75;4,75;0,0;1,68;3,672167
1062;2025-04-02;14,86;2,27;12,59;4,75;4,75;0,0;1,68;3,676667
1063;2025-04-03;14,88;2,24;12,64;4,75;4,75;0,0;1,78;3,663333
1064;2025-04-04;14,88;2,22;12,66;4,75;4,75;0,0;1,85;3,693333
1065;2025-04-07;14,85;2,26;12,59;4,75;4,75;0,0;1,86;3,706833
1066;2025-04-08;14,85;2,26;12,59;4,75;4,75;0,0;1,87;3,737
1067;2025-04-09;14,87;2,29;12,58;4,75;4,8;0,05;1,8;3,741833
1068;2025-04-10;14,93;2,31;12,62;4,75;4,75;0,0;1,77;3,7295
1069;2025-04-11;14,96;2,31;12,65;4,75;4,75;0,0;1,83;3,729667
1070;2025-04-14;28,61;2,32;26,29;4,75;4,7;-0,05;1,79;3,7305
1071;2025-04-15;15,08;2,31;12,77;4,75;4,75;0,0;1,8;3,746167
1072;2025-04-16;15,05;2,29;12,76;4,75;4,75;0,0;1,84;3,733
1073;2025-04-21;15,02;2,3;12,72;4,75;4,75;0,0;1,8;3,7075
1074;2025-04-22;15,04;2,3;12,74;4,75;4,75;0,0;1,76;3,694833
1075;2025-04-23;14,85;2,32;12,53;4,75;4,75;0,0;1,69;3,6955
1076;2025-04-24;14,96;2,31;12,65;4,75;4,75;0,0;1,72;3,679
1077;2025-04-25;14,96;2,29;12,67;4,75;4,75;0,0;1,71;3,670167
1078;2025-04-28;28,26;2,31;25,95;4,75;4,75;0,0;1,73;3,669333
1079;2025-04-29;14,99;2,3;12,69;4,75;4,75;0,0;1,76;3,669333
1080;2025-04-30;15,02;2,33;12,69;4,75;4,75;0,0;1,76;3,672667
1081;2025-05-02;15,02;2,3;12,72;4,75;4,75;0,0;1,67;3,653167
1082;2025-05-05;27,7;2,22;25,48;4,75;4,75;0,0;1,69;3,659333
1083;2025-05-06;14,96;2,24;12,72;4,75;4,76;0,01;1,67;3,659833
1084;2025-05-07;14,89;2,32;12,57;4,75;4,75;0,0;1,69;3,653667
1085;2025-05-08;14,9;2,23;12,67;4,75;4,75;0,0;1,62;3,639167
1086;2025-05-09;14,9;2,23;12,67;4,5;4,5;0,0;1,63;3,6445
1087;2025-05-12;14,96;2,24;12,72;4,5;4,5;0,0;1,55;3,6575
1088;2025-05-13;15,07;2,27;12,8;4,5;4,5;0,0;1,54;3,656333
1089;2025-05-14;15,09;2,28;12,81;4,5;4,5;0,0;1,54;3,678833
1090;2025-05-15;15,04;2,27;12,77;4,5;4,5;0,0;1,55;3,682333
1091;2025-05-16;15,01;2,27;12,74;4,5;4,5;0,0;1,56;3,692667
1092;2025-05-19;14,96;2,27;12,69;4,5;4,5;0,0;1,53;3,687667
1093;2025-05-20;14,97;2,26;12,71;4,5;4,5;0,0;1,53;3,692667
1094;2025-05-21;14,86;2,25;12,61;4,5;4,5;0,0;1,5;3,681167
1095;2025-05-22;14,84;2,25;12,59;4,5;4,5;0,0;1,54;3,664167
1096;2025-05-23;14,81;2,26;12,55;4,5;4,5;0,0;1,54;3,6605
1097;2025-05-26;14,88;2,24;12,64;4,5;4,5;0,0;1,54;3,657167
1098;2025-05-27;14,96;2,27;12,69;4,5;4,5;0,0;1,52;3,646833
1099;2025-05-28;14,98;2,3;12,68;4,5;4,5;0,0;1,54;3,6445
1100;2025-05-29;14,99;2,3;12,69;4,5;4,5;0,0;1,53;3,632333
1101;2025-05-30;14,96;2,28;12,68;4,5;4,5;0,0;1,58;3,628167
1102;2025-06-02;15,01;2,25;12,76;4,5;4,5;0,0;1,57;3,6165
1103;2025-06-03;14,97;2,17;12,8;4,5;4,5;0,0;1,54;3,625
1104;2025-06-04;14,97;2,2;12,77;4,5;4,5;0,0;1,6;3,615833
1105;2025-06-05;14,95;2,21;12,74;4,5;4,5;0,0;1,57;3,625833
1106;2025-06-06;14,85;2,21;12,64;4,5;4,5;0,0;1,51;3,651167
1107;2025-06-09;14,84;2,23;12,61;4,5;4,5;0,0;1,54;3,644333
1108;2025-06-10;14,95;2,26;12,69;4,5;4,5;0,0;1,53;3,6355
1109;2025-06-11;14,97;2,27;12,7;4,5;4,5;0,0;1,51;3,630167
1110;2025-06-12;32,19;2,3;29,89;4,5;4,5;0,0;1,54;3,6165
1111;2025-06-13;15,01;2,3;12,71;4,5;4,5;0,0;1,51;3,616667
1112;2025-06-16;15,02;2,3;12,72;4,5;4,5;0,0;1,46;3,607333
1113;2025-06-17;15,04;2,29;12,75;4,5;4,5;0,0;1,49;3,613
1114;2025-06-18;15,04;2,3;12,74;4,5;4,5;0,0;1,53;3,595
